,scanner_name,scanner_check_id,obj_name,severity,severity_category,severity_numeric,security_concern
11968,polaris,metadataAndInstanceMismatched,pod-042-1-volume-with-read-only-hostpath,warning,MEDIUM,3,other
11969,polaris,metadataAndInstanceMismatched,pod-042-2-volume-with-writeable-hostpath,warning,MEDIUM,3,other
11970,polaris,metadataAndInstanceMismatched,pod-042-3-volume-with-writeable-hostpath-by-default,warning,MEDIUM,3,other
11971,polaris,metadataAndInstanceMismatched,pod-043-1-mount-azure-cloud-credentials,warning,MEDIUM,3,other
11972,polaris,metadataAndInstanceMismatched,pod-044-1-mounting-docker-socket,warning,MEDIUM,3,other
11973,polaris,metadataAndInstanceMismatched,pod-044-2-mounting-docker-directory,warning,MEDIUM,3,other
11974,polaris,metadataAndInstanceMismatched,pod-045-containing-cve-2021-25741,warning,MEDIUM,3,other
11975,polaris,metadataAndInstanceMismatched,ps-001-1-podsecurity-level-should-be-specified,warning,MEDIUM,3,other
11976,polaris,metadataAndInstanceMismatched,ps-001-no-pod-security-admission-label-configured,warning,MEDIUM,3,other
11977,polaris,metadataAndInstanceMismatched,ps-002-using-privilegedpodsecurity-level-is-insecure,warning,MEDIUM,3,privileged-containers
11978,polaris,metadataAndInstanceMismatched,psa-001-no-pod-security-admission-label-configured,warning,MEDIUM,3,other
11979,polaris,metadataAndInstanceMismatched,psa-002-using-privileged-privilegedpodsecurity-level-is-insecur,warning,MEDIUM,3,privileged-containers
11980,polaris,metadataAndInstanceMismatched,psa-003-just-warning-about-violations-of-the-pod-security-stand,warning,MEDIUM,3,other
11981,polaris,metadataAndInstanceMismatched,rel-001-no-readinessprobe,warning,MEDIUM,3,other
11982,polaris,metadataAndInstanceMismatched,rel-002-no-livenessprobe,warning,MEDIUM,3,other
11983,polaris,metadataAndInstanceMismatched,rel-003-no-priorityclass,warning,MEDIUM,3,other
11984,polaris,metadataAndInstanceMismatched,rel-004-1-no-node-selection-specified,warning,MEDIUM,3,other
11985,polaris,metadataAndInstanceMismatched,rel-004-2-only-nodeaffinity-is-enough,warning,MEDIUM,3,other
11986,polaris,metadataAndInstanceMismatched,rel-004-3-only-nodeselector-is-enough,warning,MEDIUM,3,other
11987,polaris,metadataAndInstanceMismatched,res-001-1-default-memory-requests-from-namespace,warning,MEDIUM,3,resource-limits
11988,polaris,metadataAndInstanceMismatched,res-001-2-no-memory-requests,warning,MEDIUM,3,resource-limits
11989,polaris,metadataAndInstanceMismatched,res-002-1-default-memory-limits-from-namespace,warning,MEDIUM,3,resource-limits
11990,polaris,metadataAndInstanceMismatched,res-002-2-no-memory-limits,warning,MEDIUM,3,resource-limits
11991,polaris,metadataAndInstanceMismatched,res-003-1-default-cpu-requests-from-namespace,warning,MEDIUM,3,resource-limits
11992,polaris,metadataAndInstanceMismatched,res-003-2-no-cpu-requests,warning,MEDIUM,3,resource-limits
11993,polaris,metadataAndInstanceMismatched,res-004-1-default-cpu-limits-from-namespace,warning,MEDIUM,3,resource-limits
11994,polaris,metadataAndInstanceMismatched,res-004-2-no-cpu-limits,warning,MEDIUM,3,resource-limits
11995,polaris,metadataAndInstanceMismatched,res-005-1-default-ephemeral-storage-requests-from-namespace,warning,MEDIUM,3,other
11996,polaris,metadataAndInstanceMismatched,res-005-2-no-ephemeral-storage-requests,warning,MEDIUM,3,other
11997,polaris,metadataAndInstanceMismatched,res-006-1-default-ephemeral-storage-limits-from-namespace,warning,MEDIUM,3,other
11998,polaris,metadataAndInstanceMismatched,res-006-2-no-ephemeral-storage-limits,warning,MEDIUM,3,other
11999,polaris,metadataAndInstanceMismatched,res-007-0-no-limitrange-object-for-namespace,warning,MEDIUM,3,other
12000,polaris,metadataAndInstanceMismatched,res-007-1-no-default-cpu-request-for-namespace,warning,MEDIUM,3,resource-limits
12001,polaris,metadataAndInstanceMismatched,res-007-2-no-default-cpu-limits-for-namespace,warning,MEDIUM,3,resource-limits
12002,polaris,metadataAndInstanceMismatched,res-007-3-no-cpu-limits-for-namespace,warning,MEDIUM,3,resource-limits
12003,polaris,metadataAndInstanceMismatched,res-008-1-no-default-memory-request-for-namespace,warning,MEDIUM,3,resource-limits
12004,polaris,metadataAndInstanceMismatched,res-008-2-no-default-memory-limits-for-namespace,warning,MEDIUM,3,resource-limits
12005,polaris,metadataAndInstanceMismatched,res-008-3-no-default-memory-limits-for-namespace,warning,MEDIUM,3,resource-limits
12006,polaris,metadataAndInstanceMismatched,res-009-1-no-resource-quota-applied-to-namespace,warning,MEDIUM,3,resource-limits
12007,polaris,metadataAndInstanceMismatched,res-009-2-no-hard-quotas-defined-in-resourcequota-for-namespace,warning,MEDIUM,3,resource-limits
12008,polaris,metadataAndInstanceMismatched,sc-001-1-imagepullpolicy-defaults-to-always,warning,MEDIUM,3,other
12009,polaris,metadataAndInstanceMismatched,sc-001-2-no-proper-imagepullpolicy-set,warning,MEDIUM,3,other
12010,polaris,metadataAndInstanceMismatched,sc-001-3-no-proper-imagepullpolicy-set,warning,MEDIUM,3,other
12011,polaris,metadataAndInstanceMismatched,sc-002-1-tag-instead-of-digest-is-fine,warning,MEDIUM,3,other
12012,polaris,metadataAndInstanceMismatched,sc-002-2-using-latest-image-tag,warning,MEDIUM,3,other
12013,polaris,metadataAndInstanceMismatched,sc-002-3-no-explicit-tag,warning,MEDIUM,3,other
12014,polaris,metadataAndInstanceMismatched,wl-001-naked-pod,warning,MEDIUM,3,other
12015,polaris,missingNetworkPolicy,np-001-namespace-without-network-policy,warning,MEDIUM,3,network-isolation
12016,polaris,missingNetworkPolicy,np-002-1-only-ingress-is-blocked,warning,MEDIUM,3,other
12017,polaris,missingNetworkPolicy,np-002-2-only-egress-is-blocked,warning,MEDIUM,3,other
12018,polaris,missingNetworkPolicy,np-003-network-policy-allows-access-to-cloud-metadata-api,warning,MEDIUM,3,network-isolation
12019,polaris,missingNetworkPolicy,np-004-network-policy-allows-access-to-kubelet,warning,MEDIUM,3,network-isolation
12020,polaris,missingNetworkPolicy,np-005-network-policy-refers-no-valid-workload,warning,MEDIUM,3,network-isolation
12021,polaris,missingNetworkPolicy,ns-001-use-default-namespace,warning,MEDIUM,3,other
12022,polaris,missingNetworkPolicy,ns-002-1-place-pod-in-kube-system,warning,MEDIUM,3,other
12023,polaris,missingNetworkPolicy,ns-002-2-place-pod-in-kube-public,warning,MEDIUM,3,other
12024,polaris,missingNetworkPolicy,pod-002-1-explicit-default-sa,warning,MEDIUM,3,other
12025,polaris,missingNetworkPolicy,pod-002-2-no-sa-specified,warning,MEDIUM,3,other
12026,polaris,missingNetworkPolicy,pod-003-1-default-pod-and-sa,warning,MEDIUM,3,other
12027,polaris,missingNetworkPolicy,pod-003-2-default-pod-automount-sa,warning,MEDIUM,3,other
12028,polaris,missingNetworkPolicy,pod-003-3-default-pod-no-automount-sa,warning,MEDIUM,3,other
12029,polaris,missingNetworkPolicy,pod-003-4-automount-pod-default-sa,warning,MEDIUM,3,other
12030,polaris,missingNetworkPolicy,pod-003-5-automount-pod-and-sa,warning,MEDIUM,3,other
12031,polaris,missingNetworkPolicy,pod-003-6-automount-pod-no-automount-sa,warning,MEDIUM,3,other
12032,polaris,missingNetworkPolicy,pod-003-7-no-automount-pod-default-sa,warning,MEDIUM,3,other
12033,polaris,missingNetworkPolicy,pod-003-8-no-automount-pod-automount-sa,warning,MEDIUM,3,other
12034,polaris,missingNetworkPolicy,pod-003-9-no-automount-pod-and-sa,warning,MEDIUM,3,other
12035,polaris,missingNetworkPolicy,pod-008-1-use-no-hostpid,warning,MEDIUM,3,host-access
12036,polaris,missingNetworkPolicy,pod-008-2-pod-has-hostpid-set,warning,MEDIUM,3,host-access
12037,polaris,missingNetworkPolicy,pod-009-1-use-no-hostipc,warning,MEDIUM,3,host-access
12038,polaris,missingNetworkPolicy,pod-009-2-has-hostipc-set,warning,MEDIUM,3,host-access
12039,polaris,missingNetworkPolicy,pod-010-1-use-no-hostnetwork,warning,MEDIUM,3,host-access
12040,polaris,missingNetworkPolicy,pod-010-2-has-hostnetwork-set,warning,MEDIUM,3,host-access
12041,polaris,missingNetworkPolicy,pod-011-uses-hostport,warning,MEDIUM,3,other
12042,polaris,missingNetworkPolicy,pod-012-use-hostaliases-to-modify-pods--etc-hosts,warning,MEDIUM,3,other
12043,polaris,missingNetworkPolicy,pod-013-use-serviceaccount-field,warning,MEDIUM,3,other
12044,polaris,missingNetworkPolicy,pod-014-no-apparmor-profile,warning,MEDIUM,3,security-profiles
12045,polaris,missingNetworkPolicy,pod-016-no-podsecuritycontext-defined,warning,MEDIUM,3,other
12046,polaris,missingNetworkPolicy,pod-017-1-default-to-root-user,warning,MEDIUM,3,root-user
12047,polaris,missingNetworkPolicy,pod-017-2-use-runasnonroot-flag-on-pod,warning,MEDIUM,3,root-user
12048,polaris,missingNetworkPolicy,pod-017-3-runasnonroot-is-optional,warning,MEDIUM,3,root-user
12049,polaris,missingNetworkPolicy,pod-017-4-use-root-user-in-pod,warning,MEDIUM,3,root-user
12050,polaris,missingNetworkPolicy,pod-017-5-use-runasnonroot-flag-on-container,warning,MEDIUM,3,root-user
12051,polaris,missingNetworkPolicy,pod-017-6-runasnonroot-is-optional-on-container,warning,MEDIUM,3,root-user
12052,polaris,missingNetworkPolicy,pod-017-7-use-root-user-on-container,warning,MEDIUM,3,root-user
12053,polaris,missingNetworkPolicy,pod-017-8-set-runasnonroot-correctly-on-container,warning,MEDIUM,3,root-user
12054,polaris,missingNetworkPolicy,pod-017-9-set-runasnonroot-not-correctly-on-container,warning,MEDIUM,3,root-user
12055,polaris,missingNetworkPolicy,pod-018-1-default-to-root-user,warning,MEDIUM,3,root-user
12056,polaris,missingNetworkPolicy,pod-018-2-use-uid-between-1k-10k-on-pod,warning,MEDIUM,3,other
12057,polaris,missingNetworkPolicy,pod-018-3-use-uid-between-1k-10k-on-container,warning,MEDIUM,3,other
12058,polaris,missingNetworkPolicy,pod-018-4-use-uid-set-in-container-takes-precedence,warning,MEDIUM,3,other
12059,polaris,missingNetworkPolicy,pod-018-5-use-uid-set-in-container-takes-precedence,warning,MEDIUM,3,other
12060,polaris,missingNetworkPolicy,pod-019-1-default-to-root-group,warning,MEDIUM,3,root-user
12061,polaris,missingNetworkPolicy,pod-019-2-use-gid-between-1k-10k-on-pod,warning,MEDIUM,3,other
12062,polaris,missingNetworkPolicy,pod-019-3-use-gid-between-1k-10k-on-container,warning,MEDIUM,3,other
12063,polaris,missingNetworkPolicy,pod-019-4-use-gid-set-in-container-takes-precedence,warning,MEDIUM,3,other
12064,polaris,missingNetworkPolicy,pod-019-5-use-gid-set-in-container-takes-precedence,warning,MEDIUM,3,other
12065,polaris,missingNetworkPolicy,pod-021-0-using-sysctl-kernel.shm-rmid-forced,warning,MEDIUM,3,other
12066,polaris,missingNetworkPolicy,pod-021-1-using-sysctl-net.ipv4.tcp-keepalive-time,warning,MEDIUM,3,other
12067,polaris,missingNetworkPolicy,pod-021-2-using-sysctl-net.ipv4.tcp-keepalive-probes,warning,MEDIUM,3,other
12068,polaris,missingNetworkPolicy,pod-022-1-linux-is-not-hardened,warning,MEDIUM,3,other
12069,polaris,missingNetworkPolicy,pod-022-2-one-approach-to-hardening-linux-is-enough,warning,MEDIUM,3,other
12070,polaris,missingNetworkPolicy,pod-022-3-one-approach-to-hardening-linux-is-enough,warning,MEDIUM,3,other
12071,polaris,missingNetworkPolicy,pod-023-no-seccomp-profile-defined,warning,MEDIUM,3,security-profiles
12072,polaris,missingNetworkPolicy,pod-024-0-usage-of-bin-bash-in-container,warning,MEDIUM,3,other
12073,polaris,missingNetworkPolicy,pod-024-1-usage-of-sbin-sh-in-container,warning,MEDIUM,3,other
12074,polaris,missingNetworkPolicy,pod-024-2-usage-of-bin-ksh-in-container,warning,MEDIUM,3,other
12075,polaris,missingNetworkPolicy,pod-024-3-usage-of-bin-tcsh-in-container,warning,MEDIUM,3,other
12076,polaris,missingNetworkPolicy,pod-024-4-usage-of-bin-zsh-in-container,warning,MEDIUM,3,other
12077,polaris,missingNetworkPolicy,pod-024-5-usage-of-usr-bin-scsh-in-container,warning,MEDIUM,3,other
12078,polaris,missingNetworkPolicy,pod-024-6-usage-of-bin-csh-in-container,warning,MEDIUM,3,other
12079,polaris,missingNetworkPolicy,pod-024-7-usage-of-bin-busybox-in-container,warning,MEDIUM,3,other
12080,polaris,missingNetworkPolicy,pod-024-8-usage-of-usr-bin-busybox-in-container,warning,MEDIUM,3,other
12081,polaris,missingNetworkPolicy,pod-025-sensitive-key-referenced-in-environment-variable,warning,MEDIUM,3,secret-exposure
12082,polaris,missingNetworkPolicy,pod-030-no-securitycontext-defined,warning,MEDIUM,3,other
12083,polaris,missingNetworkPolicy,pod-031-1-allowed-privilege-escalation-by-default,warning,MEDIUM,3,other
12084,polaris,missingNetworkPolicy,pod-031-2-allowed-privilege-escalation-explicitly,warning,MEDIUM,3,other
12085,polaris,missingNetworkPolicy,pod-032-1-non-privileged-container-by-default,warning,MEDIUM,3,privileged-containers
12086,polaris,missingNetworkPolicy,pod-032-2-privileged-container,warning,MEDIUM,3,privileged-containers
12087,polaris,missingNetworkPolicy,pod-033-1-root-fs-is-writeable-by-default,warning,MEDIUM,3,root-user
12088,polaris,missingNetworkPolicy,pod-033-2-root-fs-is-explicitly-writeable,warning,MEDIUM,3,root-user
12089,polaris,missingNetworkPolicy,pod-034-1-using-dangerous-capability-all,warning,MEDIUM,3,dangerous-capabilities
12090,polaris,missingNetworkPolicy,pod-034-2-using-dangerous-capability-sys-admin,warning,MEDIUM,3,dangerous-capabilities
12091,polaris,missingNetworkPolicy,pod-034-3-using-dangerous-capability-net-admin,warning,MEDIUM,3,dangerous-capabilities
12092,polaris,missingNetworkPolicy,pod-035-1-using-insecure-capability-audit-write,warning,MEDIUM,3,dangerous-capabilities
12093,polaris,missingNetworkPolicy,pod-035-10-using-insecure-capability-mknod,warning,MEDIUM,3,dangerous-capabilities
12094,polaris,missingNetworkPolicy,pod-035-11-using-insecure-capability-net-bind-service,warning,MEDIUM,3,dangerous-capabilities
12095,polaris,missingNetworkPolicy,pod-035-12-using-insecure-capability-net-raw,warning,MEDIUM,3,dangerous-capabilities
12096,polaris,missingNetworkPolicy,pod-035-13-using-insecure-capability-perfmon,warning,MEDIUM,3,dangerous-capabilities
12097,polaris,missingNetworkPolicy,pod-035-14-using-insecure-capability-setfcap,warning,MEDIUM,3,dangerous-capabilities
12098,polaris,missingNetworkPolicy,pod-035-15-using-insecure-capability-setgid,warning,MEDIUM,3,dangerous-capabilities
12099,polaris,missingNetworkPolicy,pod-035-16-using-insecure-capability-setpcap,warning,MEDIUM,3,dangerous-capabilities
12100,polaris,missingNetworkPolicy,pod-035-17-using-insecure-capability-setuid,warning,MEDIUM,3,dangerous-capabilities
12101,polaris,missingNetworkPolicy,pod-035-18-using-insecure-capability-sys-boot,warning,MEDIUM,3,dangerous-capabilities
12102,polaris,missingNetworkPolicy,pod-035-19-using-insecure-capability-sys-chroot,warning,MEDIUM,3,root-user
12103,polaris,missingNetworkPolicy,pod-035-2-using-insecure-capability-bpf,warning,MEDIUM,3,dangerous-capabilities
12104,polaris,missingNetworkPolicy,pod-035-20-using-insecure-capability-sys-module,warning,MEDIUM,3,dangerous-capabilities
12105,polaris,missingNetworkPolicy,pod-035-21-using-insecure-capability-sys-rawio,warning,MEDIUM,3,dangerous-capabilities
12106,polaris,missingNetworkPolicy,pod-035-22-using-insecure-capability-sys-ptrace,warning,MEDIUM,3,dangerous-capabilities
12107,polaris,missingNetworkPolicy,pod-035-3-using-insecure-capability-chown,warning,MEDIUM,3,dangerous-capabilities
12108,polaris,missingNetworkPolicy,pod-035-4-using-insecure-capability-dac-overrides,warning,MEDIUM,3,dangerous-capabilities
12109,polaris,missingNetworkPolicy,pod-035-5-using-insecure-capability-fowner,warning,MEDIUM,3,dangerous-capabilities
12110,polaris,missingNetworkPolicy,pod-035-6-using-insecure-capability-fsetid,warning,MEDIUM,3,dangerous-capabilities
12111,polaris,missingNetworkPolicy,pod-035-7-using-insecure-capability-kill,warning,MEDIUM,3,dangerous-capabilities
12112,polaris,missingNetworkPolicy,pod-035-8-using-insecure-capability-mac-override,warning,MEDIUM,3,dangerous-capabilities
12113,polaris,missingNetworkPolicy,pod-035-9-using-insecure-capability-mac-admin,warning,MEDIUM,3,dangerous-capabilities
12114,polaris,missingNetworkPolicy,pod-036-keep-default-capabilities,warning,MEDIUM,3,other
12115,polaris,missingNetworkPolicy,pod-042-1-volume-with-read-only-hostpath,warning,MEDIUM,3,other
12116,polaris,missingNetworkPolicy,pod-042-2-volume-with-writeable-hostpath,warning,MEDIUM,3,other
12117,polaris,missingNetworkPolicy,pod-042-3-volume-with-writeable-hostpath-by-default,warning,MEDIUM,3,other
12118,polaris,missingNetworkPolicy,pod-043-1-mount-azure-cloud-credentials,warning,MEDIUM,3,other
12119,polaris,missingNetworkPolicy,pod-044-1-mounting-docker-socket,warning,MEDIUM,3,other
12120,polaris,missingNetworkPolicy,pod-044-2-mounting-docker-directory,warning,MEDIUM,3,other
12121,polaris,missingNetworkPolicy,pod-045-containing-cve-2021-25741,warning,MEDIUM,3,other
12122,polaris,missingNetworkPolicy,ps-001-1-podsecurity-level-should-be-specified,warning,MEDIUM,3,other
12123,polaris,missingNetworkPolicy,ps-001-no-pod-security-admission-label-configured,warning,MEDIUM,3,other
12124,polaris,missingNetworkPolicy,ps-002-using-privilegedpodsecurity-level-is-insecure,warning,MEDIUM,3,privileged-containers
12125,polaris,missingNetworkPolicy,psa-001-no-pod-security-admission-label-configured,warning,MEDIUM,3,other
12126,polaris,missingNetworkPolicy,psa-002-using-privileged-privilegedpodsecurity-level-is-insecur,warning,MEDIUM,3,privileged-containers
12127,polaris,missingNetworkPolicy,psa-003-just-warning-about-violations-of-the-pod-security-stand,warning,MEDIUM,3,other
12128,polaris,missingNetworkPolicy,rel-001-no-readinessprobe,warning,MEDIUM,3,other
12129,polaris,missingNetworkPolicy,rel-002-no-livenessprobe,warning,MEDIUM,3,other
12130,polaris,missingNetworkPolicy,rel-003-no-priorityclass,warning,MEDIUM,3,other
12131,polaris,missingNetworkPolicy,rel-004-1-no-node-selection-specified,warning,MEDIUM,3,other
12132,polaris,missingNetworkPolicy,rel-004-2-only-nodeaffinity-is-enough,warning,MEDIUM,3,other
12133,polaris,missingNetworkPolicy,rel-004-3-only-nodeselector-is-enough,warning,MEDIUM,3,other
12134,polaris,missingNetworkPolicy,res-001-1-default-memory-requests-from-namespace,warning,MEDIUM,3,resource-limits
12135,polaris,missingNetworkPolicy,res-001-2-no-memory-requests,warning,MEDIUM,3,resource-limits
12136,polaris,missingNetworkPolicy,res-002-1-default-memory-limits-from-namespace,warning,MEDIUM,3,resource-limits
12137,polaris,missingNetworkPolicy,res-002-2-no-memory-limits,warning,MEDIUM,3,resource-limits
12138,polaris,missingNetworkPolicy,res-003-1-default-cpu-requests-from-namespace,warning,MEDIUM,3,resource-limits
12139,polaris,missingNetworkPolicy,res-003-2-no-cpu-requests,warning,MEDIUM,3,resource-limits
12140,polaris,missingNetworkPolicy,res-004-1-default-cpu-limits-from-namespace,warning,MEDIUM,3,resource-limits
12141,polaris,missingNetworkPolicy,res-004-2-no-cpu-limits,warning,MEDIUM,3,resource-limits
12142,polaris,missingNetworkPolicy,res-005-1-default-ephemeral-storage-requests-from-namespace,warning,MEDIUM,3,other
12143,polaris,missingNetworkPolicy,res-005-2-no-ephemeral-storage-requests,warning,MEDIUM,3,other
12144,polaris,missingNetworkPolicy,res-006-1-default-ephemeral-storage-limits-from-namespace,warning,MEDIUM,3,other
12145,polaris,missingNetworkPolicy,res-006-2-no-ephemeral-storage-limits,warning,MEDIUM,3,other
12146,polaris,missingNetworkPolicy,res-007-0-no-limitrange-object-for-namespace,warning,MEDIUM,3,other
12147,polaris,missingNetworkPolicy,res-007-1-no-default-cpu-request-for-namespace,warning,MEDIUM,3,resource-limits
12148,polaris,missingNetworkPolicy,res-007-2-no-default-cpu-limits-for-namespace,warning,MEDIUM,3,resource-limits
12149,polaris,missingNetworkPolicy,res-007-3-no-cpu-limits-for-namespace,warning,MEDIUM,3,resource-limits
12150,polaris,missingNetworkPolicy,res-008-1-no-default-memory-request-for-namespace,warning,MEDIUM,3,resource-limits
12151,polaris,missingNetworkPolicy,res-008-2-no-default-memory-limits-for-namespace,warning,MEDIUM,3,resource-limits
12152,polaris,missingNetworkPolicy,res-008-3-no-default-memory-limits-for-namespace,warning,MEDIUM,3,resource-limits
12153,polaris,missingNetworkPolicy,res-009-1-no-resource-quota-applied-to-namespace,warning,MEDIUM,3,resource-limits
12154,polaris,missingNetworkPolicy,res-009-2-no-hard-quotas-defined-in-resourcequota-for-namespace,warning,MEDIUM,3,resource-limits
12155,polaris,missingNetworkPolicy,sc-001-1-imagepullpolicy-defaults-to-always,warning,MEDIUM,3,other
12156,polaris,missingNetworkPolicy,sc-001-2-no-proper-imagepullpolicy-set,warning,MEDIUM,3,other
12157,polaris,missingNetworkPolicy,sc-001-3-no-proper-imagepullpolicy-set,warning,MEDIUM,3,other
12158,polaris,missingNetworkPolicy,sc-002-1-tag-instead-of-digest-is-fine,warning,MEDIUM,3,other
12159,polaris,missingNetworkPolicy,sc-002-2-using-latest-image-tag,warning,MEDIUM,3,other
12160,polaris,missingNetworkPolicy,sc-002-3-no-explicit-tag,warning,MEDIUM,3,other
12161,polaris,missingNetworkPolicy,wl-001-naked-pod,warning,MEDIUM,3,other
12162,polaris,missingPodDisruptionBudget,np-001-namespace-without-network-policy,warning,MEDIUM,3,network-isolation
12163,polaris,missingPodDisruptionBudget,np-002-1-only-ingress-is-blocked,warning,MEDIUM,3,other
12164,polaris,missingPodDisruptionBudget,np-002-2-only-egress-is-blocked,warning,MEDIUM,3,other
12165,polaris,missingPodDisruptionBudget,np-003-network-policy-allows-access-to-cloud-metadata-api,warning,MEDIUM,3,network-isolation
12166,polaris,missingPodDisruptionBudget,np-004-network-policy-allows-access-to-kubelet,warning,MEDIUM,3,network-isolation
12167,polaris,missingPodDisruptionBudget,np-005-network-policy-refers-no-valid-workload,warning,MEDIUM,3,network-isolation
12168,polaris,missingPodDisruptionBudget,ns-001-use-default-namespace,warning,MEDIUM,3,other
12169,polaris,missingPodDisruptionBudget,ns-002-1-place-pod-in-kube-system,warning,MEDIUM,3,other
12170,polaris,missingPodDisruptionBudget,ns-002-2-place-pod-in-kube-public,warning,MEDIUM,3,other
12171,polaris,missingPodDisruptionBudget,pod-002-1-explicit-default-sa,warning,MEDIUM,3,other
12172,polaris,missingPodDisruptionBudget,pod-002-2-no-sa-specified,warning,MEDIUM,3,other
12173,polaris,missingPodDisruptionBudget,pod-003-1-default-pod-and-sa,warning,MEDIUM,3,other
12174,polaris,missingPodDisruptionBudget,pod-003-2-default-pod-automount-sa,warning,MEDIUM,3,other
12175,polaris,missingPodDisruptionBudget,pod-003-3-default-pod-no-automount-sa,warning,MEDIUM,3,other
12176,polaris,missingPodDisruptionBudget,pod-003-4-automount-pod-default-sa,warning,MEDIUM,3,other
12177,polaris,missingPodDisruptionBudget,pod-003-5-automount-pod-and-sa,warning,MEDIUM,3,other
12178,polaris,missingPodDisruptionBudget,pod-003-6-automount-pod-no-automount-sa,warning,MEDIUM,3,other
12179,polaris,missingPodDisruptionBudget,pod-003-7-no-automount-pod-default-sa,warning,MEDIUM,3,other
12180,polaris,missingPodDisruptionBudget,pod-003-8-no-automount-pod-automount-sa,warning,MEDIUM,3,other
12181,polaris,missingPodDisruptionBudget,pod-003-9-no-automount-pod-and-sa,warning,MEDIUM,3,other
12182,polaris,missingPodDisruptionBudget,pod-008-1-use-no-hostpid,warning,MEDIUM,3,host-access
12183,polaris,missingPodDisruptionBudget,pod-008-2-pod-has-hostpid-set,warning,MEDIUM,3,host-access
12184,polaris,missingPodDisruptionBudget,pod-009-1-use-no-hostipc,warning,MEDIUM,3,host-access
12185,polaris,missingPodDisruptionBudget,pod-009-2-has-hostipc-set,warning,MEDIUM,3,host-access
12186,polaris,missingPodDisruptionBudget,pod-010-1-use-no-hostnetwork,warning,MEDIUM,3,host-access
12187,polaris,missingPodDisruptionBudget,pod-010-2-has-hostnetwork-set,warning,MEDIUM,3,host-access
12188,polaris,missingPodDisruptionBudget,pod-011-uses-hostport,warning,MEDIUM,3,other
12189,polaris,missingPodDisruptionBudget,pod-012-use-hostaliases-to-modify-pods--etc-hosts,warning,MEDIUM,3,other
12190,polaris,missingPodDisruptionBudget,pod-013-use-serviceaccount-field,warning,MEDIUM,3,other
12191,polaris,missingPodDisruptionBudget,pod-014-no-apparmor-profile,warning,MEDIUM,3,security-profiles
12192,polaris,missingPodDisruptionBudget,pod-016-no-podsecuritycontext-defined,warning,MEDIUM,3,other
12193,polaris,missingPodDisruptionBudget,pod-017-1-default-to-root-user,warning,MEDIUM,3,root-user
12194,polaris,missingPodDisruptionBudget,pod-017-2-use-runasnonroot-flag-on-pod,warning,MEDIUM,3,root-user
12195,polaris,missingPodDisruptionBudget,pod-017-3-runasnonroot-is-optional,warning,MEDIUM,3,root-user
12196,polaris,missingPodDisruptionBudget,pod-017-4-use-root-user-in-pod,warning,MEDIUM,3,root-user
12197,polaris,missingPodDisruptionBudget,pod-017-5-use-runasnonroot-flag-on-container,warning,MEDIUM,3,root-user
12198,polaris,missingPodDisruptionBudget,pod-017-6-runasnonroot-is-optional-on-container,warning,MEDIUM,3,root-user
12199,polaris,missingPodDisruptionBudget,pod-017-7-use-root-user-on-container,warning,MEDIUM,3,root-user
12200,polaris,missingPodDisruptionBudget,pod-017-8-set-runasnonroot-correctly-on-container,warning,MEDIUM,3,root-user
12201,polaris,missingPodDisruptionBudget,pod-017-9-set-runasnonroot-not-correctly-on-container,warning,MEDIUM,3,root-user
12202,polaris,missingPodDisruptionBudget,pod-018-1-default-to-root-user,warning,MEDIUM,3,root-user
12203,polaris,missingPodDisruptionBudget,pod-018-2-use-uid-between-1k-10k-on-pod,warning,MEDIUM,3,other
12204,polaris,missingPodDisruptionBudget,pod-018-3-use-uid-between-1k-10k-on-container,warning,MEDIUM,3,other
12205,polaris,missingPodDisruptionBudget,pod-018-4-use-uid-set-in-container-takes-precedence,warning,MEDIUM,3,other
12206,polaris,missingPodDisruptionBudget,pod-018-5-use-uid-set-in-container-takes-precedence,warning,MEDIUM,3,other
12207,polaris,missingPodDisruptionBudget,pod-019-1-default-to-root-group,warning,MEDIUM,3,root-user
12208,polaris,missingPodDisruptionBudget,pod-019-2-use-gid-between-1k-10k-on-pod,warning,MEDIUM,3,other
12209,polaris,missingPodDisruptionBudget,pod-019-3-use-gid-between-1k-10k-on-container,warning,MEDIUM,3,other
12210,polaris,missingPodDisruptionBudget,pod-019-4-use-gid-set-in-container-takes-precedence,warning,MEDIUM,3,other
12211,polaris,missingPodDisruptionBudget,pod-019-5-use-gid-set-in-container-takes-precedence,warning,MEDIUM,3,other
12212,polaris,missingPodDisruptionBudget,pod-021-0-using-sysctl-kernel.shm-rmid-forced,warning,MEDIUM,3,other
12213,polaris,missingPodDisruptionBudget,pod-021-1-using-sysctl-net.ipv4.tcp-keepalive-time,warning,MEDIUM,3,other
12214,polaris,missingPodDisruptionBudget,pod-021-2-using-sysctl-net.ipv4.tcp-keepalive-probes,warning,MEDIUM,3,other
12215,polaris,missingPodDisruptionBudget,pod-022-1-linux-is-not-hardened,warning,MEDIUM,3,other
12216,polaris,missingPodDisruptionBudget,pod-022-2-one-approach-to-hardening-linux-is-enough,warning,MEDIUM,3,other
12217,polaris,missingPodDisruptionBudget,pod-022-3-one-approach-to-hardening-linux-is-enough,warning,MEDIUM,3,other
12218,polaris,missingPodDisruptionBudget,pod-023-no-seccomp-profile-defined,warning,MEDIUM,3,security-profiles
